# Take GHG emissions for the energy system, filter to include only resources
# in model base years, and rename to regional SO2.
# NOTE: only for SDG version - GCAM_v7p1_plus - VanDeVen et al 2026
region,resource,subresource,technology,year,Non.CO2,emiss.coef,emiss.units
Africa_Southern,natural gas,natural gas,natural gas,2010,N2O,1.726269472e-06,Tg
Africa_Southern,coal,coal,coal,2015,CH4,2.031022747,Tg
Africa_Southern,coal,coal,coal,2015,CO2_FUG,0.1486703969,MTC
Africa_Southern,coal,coal,coal,2015,N2O,0.002165502251,Tg
Africa_Southern,crude oil,crude oil,crude oil,2015,CH4,0.271636043,Tg
Africa_Southern,crude oil,crude oil,crude oil,2015,CO2_FUG,0.6752604326,MTC
Africa_Southern,crude oil,crude oil,crude oil,2015,N2O,1.736966359e-06,Tg
Africa_Southern,natural gas,natural gas,natural gas,2015,CH4,0.271636043,Tg
Africa_Southern,natural gas,natural gas,natural gas,2015,CO2_FUG,0.6752604326,MTC
Africa_Southern,natural gas,natural gas,natural gas,2015,N2O,1.736966359e-06,Tg
Africa_Western,coal,coal,coal,1975,CH4,0.4172690389,Tg
Africa_Western,coal,coal,coal,1975,CO2_FUG,0,MTC
Africa_Western,coal,coal,coal,1975,N2O,0,Tg
Africa_Western,crude oil,crude oil,crude oil,1975,CH4,2.495988499,Tg
Africa_Western,crude oil,crude oil,crude oil,1975,CO2_FUG,4.066377335,MTC
Africa_Western,crude oil,crude oil,crude oil,1975,N2O,1.891350898e-06,Tg
Africa_Western,natural gas,natural gas,natural gas,1975,CH4,2.495988499,Tg
Africa_Western,natural gas,natural gas,natural gas,1975,CO2_FUG,0.5039517506,MTC
Africa_Western,natural gas,natural gas,natural gas,1975,N2O,1.891350898e-06,Tg
Africa_Western,coal,coal,coal,1990,CH4,0.3212810093,Tg
Africa_Western,coal,coal,coal,1990,CO2_FUG,0,MTC
Africa_Western,coal,coal,coal,1990,N2O,5.350158575e-07,Tg
Africa_Western,crude oil,crude oil,crude oil,1990,CH4,1.703531766,Tg
Africa_Western,crude oil,crude oil,crude oil,1990,CO2_FUG,2.735456676,MTC
Africa_Western,crude oil,crude oil,crude oil,1990,N2O,1.849803457e-06,Tg
Africa_Western,natural gas,natural gas,natural gas,1990,CH4,1.703531766,Tg
Africa_Western,natural gas,natural gas,natural gas,1990,CO2_FUG,2.735456676,MTC
Africa_Western,natural gas,natural gas,natural gas,1990,N2O,1.849803457e-06,Tg
Africa_Western,coal,coal,coal,2005,CH4,0.2604471743,Tg
Africa_Western,coal,coal,coal,2005,CO2_FUG,0.04252385922,MTC
Africa_Western,coal,coal,coal,2005,N2O,1.488781871e-06,Tg
Africa_Western,crude oil,crude oil,crude oil,2005,CH4,0.857757335,Tg
Africa_Western,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2664130795,MTC
Africa_Western,crude oil,crude oil,crude oil,2005,N2O,1.689614415e-06,Tg
Africa_Western,natural gas,natural gas,natural gas,2005,CH4,0.857757335,Tg
Africa_Western,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2973405337,MTC
Africa_Western,natural gas,natural gas,natural gas,2005,N2O,1.689614415e-06,Tg
Africa_Western,coal,coal,coal,2010,CH4,0.250985699,Tg
Africa_Western,coal,coal,coal,2010,CO2_FUG,1.008464949,MTC
Africa_Western,coal,coal,coal,2010,N2O,1.444323457e-06,Tg
Africa_Western,crude oil,crude oil,crude oil,2010,CH4,0.6508471277,Tg
Africa_Western,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2119865294,MTC
Africa_Western,crude oil,crude oil,crude oil,2010,N2O,1.64947714e-06,Tg
Africa_Western,natural gas,natural gas,natural gas,2010,CH4,0.6508471277,Tg
Africa_Western,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2279236143,MTC
Africa_Western,natural gas,natural gas,natural gas,2010,N2O,1.64947714e-06,Tg
Africa_Western,coal,coal,coal,2015,CH4,0.2463320896,Tg
Africa_Western,coal,coal,coal,2015,CO2_FUG,0,MTC
Africa_Western,coal,coal,coal,2015,N2O,2.41930166e-06,Tg
Africa_Western,crude oil,crude oil,crude oil,2015,CH4,0.6430735248,Tg
Africa_Western,crude oil,crude oil,crude oil,2015,CO2_FUG,0.2651119237,MTC
Africa_Western,crude oil,crude oil,crude oil,2015,N2O,1.633030437e-06,Tg
Africa_Western,natural gas,natural gas,natural gas,2015,CH4,0.6430735248,Tg
Africa_Western,natural gas,natural gas,natural gas,2015,CO2_FUG,0.2662339671,MTC
Africa_Western,natural gas,natural gas,natural gas,2015,N2O,1.633030437e-06,Tg
Australia_NZ,coal,coal,coal,1975,CH4,0.2781838331,Tg
Australia_NZ,coal,coal,coal,1975,CO2_FUG,0.5835789459,MTC
Australia_NZ,coal,coal,coal,1975,N2O,0,Tg
Australia_NZ,crude oil,crude oil,crude oil,1975,CH4,0.09495818293,Tg
Australia_NZ,crude oil,crude oil,crude oil,1975,CO2_FUG,1.400235091,MTC
Australia_NZ,crude oil,crude oil,crude oil,1975,N2O,9.486013043e-05,Tg
Australia_NZ,natural gas,natural gas,natural gas,1975,CH4,0.09495818293,Tg
Australia_NZ,natural gas,natural gas,natural gas,1975,CO2_FUG,1.400235091,MTC
Australia_NZ,natural gas,natural gas,natural gas,1975,N2O,9.486013043e-05,Tg
Australia_NZ,coal,coal,coal,1990,CH4,0.1917632321,Tg
Australia_NZ,coal,coal,coal,1990,CO2_FUG,0.1571776891,MTC
Australia_NZ,coal,coal,coal,1990,N2O,0,Tg
Australia_NZ,crude oil,crude oil,crude oil,1990,CH4,0.1744916714,Tg
Australia_NZ,crude oil,crude oil,crude oil,1990,CO2_FUG,0.8375829161,MTC
Australia_NZ,crude oil,crude oil,crude oil,1990,N2O,6.347133448e-05,Tg
Australia_NZ,natural gas,natural gas,natural gas,1990,CH4,0.1744916714,Tg
Australia_NZ,natural gas,natural gas,natural gas,1990,CO2_FUG,0.8375829161,MTC
Australia_NZ,natural gas,natural gas,natural gas,1990,N2O,6.347133448e-05,Tg
Australia_NZ,coal,coal,coal,2005,CH4,0.1179319207,Tg
Australia_NZ,coal,coal,coal,2005,CO2_FUG,0.04385830257,MTC
Australia_NZ,coal,coal,coal,2005,N2O,0,Tg
Australia_NZ,crude oil,crude oil,crude oil,2005,CH4,0.1127672652,Tg
Australia_NZ,crude oil,crude oil,crude oil,2005,CO2_FUG,0.7302385902,MTC
Australia_NZ,crude oil,crude oil,crude oil,2005,N2O,3.195953821e-05,Tg
Australia_NZ,natural gas,natural gas,natural gas,2005,CH4,0.1127672652,Tg
Australia_NZ,natural gas,natural gas,natural gas,2005,CO2_FUG,0.7302385902,MTC
Australia_NZ,natural gas,natural gas,natural gas,2005,N2O,3.195953821e-05,Tg
Australia_NZ,coal,coal,coal,2010,CH4,0.1028711223,Tg
Australia_NZ,coal,coal,coal,2010,CO2_FUG,0.09981349946,MTC
Australia_NZ,coal,coal,coal,2010,N2O,0,Tg
Australia_NZ,crude oil,crude oil,crude oil,2010,CH4,0.1076633655,Tg
Australia_NZ,crude oil,crude oil,crude oil,2010,CO2_FUG,0.7335108977,MTC
Australia_NZ,crude oil,crude oil,crude oil,2010,N2O,3.306365906e-05,Tg
Australia_NZ,natural gas,natural gas,natural gas,2010,CH4,0.1076633655,Tg
Australia_NZ,natural gas,natural gas,natural gas,2010,CO2_FUG,0.7335108977,MTC
Australia_NZ,natural gas,natural gas,natural gas,2010,N2O,3.306365906e-05,Tg
Australia_NZ,coal,coal,coal,2015,CH4,0.08271760866,Tg
Australia_NZ,coal,coal,coal,2015,CO2_FUG,0.02771241831,MTC
Australia_NZ,coal,coal,coal,2015,N2O,0,Tg
Australia_NZ,crude oil,crude oil,crude oil,2015,CH4,0.1155535336,Tg
Australia_NZ,crude oil,crude oil,crude oil,2015,CO2_FUG,0.8480055164,MTC
Australia_NZ,crude oil,crude oil,crude oil,2015,N2O,1.736966359e-06,Tg
Australia_NZ,natural gas,natural gas,natural gas,2015,CH4,0.1155535336,Tg
Australia_NZ,natural gas,natural gas,natural gas,2015,CO2_FUG,0.8480055164,MTC
Australia_NZ,natural gas,natural gas,natural gas,2015,N2O,1.68478136e-06,Tg
Brazil,coal,coal,coal,1975,CH4,0.4172690389,Tg
Brazil,coal,coal,coal,1975,CO2_FUG,7.65256318,MTC
Brazil,coal,coal,coal,1975,N2O,0,Tg
Brazil,crude oil,crude oil,crude oil,1975,CH4,0.4904896974,Tg
Brazil,crude oil,crude oil,crude oil,1975,CO2_FUG,0.6675691463,MTC
Brazil,crude oil,crude oil,crude oil,1975,N2O,1.823111236e-06,Tg
Brazil,natural gas,natural gas,natural gas,1975,CH4,0.4904896974,Tg
Brazil,natural gas,natural gas,natural gas,1975,CO2_FUG,0.6675691463,MTC
Brazil,natural gas,natural gas,natural gas,1975,N2O,1.823111236e-06,Tg
Brazil,coal,coal,coal,1990,CH4,8.722115691,Tg
Brazil,coal,coal,coal,1990,CO2_FUG,11.07904805,MTC
Brazil,coal,coal,coal,1990,N2O,0.01118802853,Tg
Brazil,crude oil,crude oil,crude oil,1990,CH4,0.3699327593,Tg
Brazil,crude oil,crude oil,crude oil,1990,CO2_FUG,0.466835463,MTC
Brazil,crude oil,crude oil,crude oil,1990,N2O,1.695174582e-06,Tg
Brazil,natural gas,natural gas,natural gas,1990,CH4,0.3699327593,Tg
Brazil,natural gas,natural gas,natural gas,1990,CO2_FUG,0.466835463,MTC
Brazil,natural gas,natural gas,natural gas,1990,N2O,1.695174582e-06,Tg
Brazil,coal,coal,coal,2005,CH4,0.2604471743,Tg
Brazil,coal,coal,coal,2005,CO2_FUG,3.024182352,MTC
Brazil,coal,coal,coal,2005,N2O,1.488781871e-06,Tg
Brazil,crude oil,crude oil,crude oil,2005,CH4,0.1778538945,Tg
Brazil,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2541285178,MTC
Brazil,crude oil,crude oil,crude oil,2005,N2O,1.683647629e-06,Tg
Brazil,natural gas,natural gas,natural gas,2005,CH4,0.1778538945,Tg
Brazil,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2541285178,MTC
Brazil,natural gas,natural gas,natural gas,2005,N2O,1.683647629e-06,Tg
Brazil,coal,coal,coal,2010,CH4,0.250985699,Tg
Brazil,coal,coal,coal,2010,CO2_FUG,0.3980671409,MTC
Brazil,coal,coal,coal,2010,N2O,1.444323457e-06,Tg
Brazil,crude oil,crude oil,crude oil,2010,CH4,0.1385253287,Tg
Brazil,crude oil,crude oil,crude oil,2010,CO2_FUG,0.1273900137,MTC
Brazil,crude oil,crude oil,crude oil,2010,N2O,1.627477643e-06,Tg
Brazil,natural gas,natural gas,natural gas,2010,CH4,0.1385253287,Tg
Brazil,natural gas,natural gas,natural gas,2010,CO2_FUG,0.1273900137,MTC
Brazil,natural gas,natural gas,natural gas,2010,N2O,1.627477643e-06,Tg
Brazil,coal,coal,coal,2015,CH4,0.2463320896,Tg
Brazil,coal,coal,coal,2015,CO2_FUG,0.3021471994,MTC
Brazil,coal,coal,coal,2015,N2O,2.41930166e-06,Tg
Brazil,crude oil,crude oil,crude oil,2015,CH4,0.1345876734,Tg
Brazil,crude oil,crude oil,crude oil,2015,CO2_FUG,0.08359503359,MTC
Brazil,crude oil,crude oil,crude oil,2015,N2O,1.639048275e-06,Tg
Brazil,natural gas,natural gas,natural gas,2015,CH4,0.1345876734,Tg
Brazil,natural gas,natural gas,natural gas,2015,CO2_FUG,0.08359503359,MTC
Brazil,natural gas,natural gas,natural gas,2015,N2O,1.639048275e-06,Tg
Canada,coal,coal,coal,1975,CH4,0.09740638567,Tg
Canada,coal,coal,coal,1975,CO2_FUG,0.6017704168,MTC
Canada,coal,coal,coal,1975,N2O,0,Tg
Canada,crude oil,crude oil,crude oil,1975,CH4,0.1545162787,Tg
Canada,crude oil,crude oil,crude oil,1975,CO2_FUG,0.3083560481,MTC
Canada,crude oil,crude oil,crude oil,1975,N2O,1.625479307e-05,Tg
Canada,natural gas,natural gas,natural gas,1975,CH4,0.1545162787,Tg
Canada,natural gas,natural gas,natural gas,1975,CO2_FUG,0.3083560481,MTC
Canada,natural gas,natural gas,natural gas,1975,N2O,1.625479307e-05,Tg
Canada,coal,coal,coal,1990,CH4,0.07200881893,Tg
Canada,coal,coal,coal,1990,CO2_FUG,0.1530948089,MTC
Canada,coal,coal,coal,1990,N2O,0,Tg
Canada,crude oil,crude oil,crude oil,1990,CH4,0.2191598473,Tg
Canada,crude oil,crude oil,crude oil,1990,CO2_FUG,0.3666102036,MTC
Canada,crude oil,crude oil,crude oil,1990,N2O,1.740146967e-05,Tg
Canada,natural gas,natural gas,natural gas,1990,CH4,0.1799362291,Tg
Canada,natural gas,natural gas,natural gas,1990,CO2_FUG,0.4177626874,MTC
Canada,natural gas,natural gas,natural gas,1990,N2O,1.414839651e-05,Tg
Canada,coal,coal,coal,2005,CH4,0.03847456609,Tg
Canada,coal,coal,coal,2005,CO2_FUG,0.1125054818,MTC
Canada,coal,coal,coal,2005,N2O,0,Tg
Canada,crude oil,crude oil,crude oil,2005,CH4,0.2246592853,Tg
Canada,crude oil,crude oil,crude oil,2005,CO2_FUG,0.1425595533,MTC
Canada,crude oil,crude oil,crude oil,2005,N2O,4.506128707e-05,Tg
Canada,natural gas,natural gas,natural gas,2005,CH4,0.1410521816,Tg
Canada,natural gas,natural gas,natural gas,2005,CO2_FUG,0.3403356814,MTC
Canada,natural gas,natural gas,natural gas,2005,N2O,2.699603078e-05,Tg
Canada,coal,coal,coal,2010,CH4,0.03955547393,Tg
Canada,coal,coal,coal,2010,CO2_FUG,0.2971105765,MTC
Canada,coal,coal,coal,2010,N2O,0,Tg
Canada,crude oil,crude oil,crude oil,2010,CH4,0.1989099995,Tg
Canada,crude oil,crude oil,crude oil,2010,CO2_FUG,0.07100934411,MTC
Canada,crude oil,crude oil,crude oil,2010,N2O,1.935631964e-06,Tg
Canada,natural gas,natural gas,natural gas,2010,CH4,0.1215622333,Tg
Canada,natural gas,natural gas,natural gas,2010,CO2_FUG,0.3113512412,MTC
Canada,natural gas,natural gas,natural gas,2010,N2O,2.650299942e-05,Tg
Canada,coal,coal,coal,2015,CH4,0.03591698753,Tg
Canada,coal,coal,coal,2015,CO2_FUG,0.1454226857,MTC
Canada,coal,coal,coal,2015,N2O,0,Tg
Canada,crude oil,crude oil,crude oil,2015,CH4,0.1562720503,Tg
Canada,crude oil,crude oil,crude oil,2015,CO2_FUG,0.1238059856,MTC
Canada,crude oil,crude oil,crude oil,2015,N2O,3.401044246e-05,Tg
Canada,natural gas,natural gas,natural gas,2015,CH4,0.1119499822,Tg
Canada,natural gas,natural gas,natural gas,2015,CO2_FUG,0.2875099167,MTC
Canada,natural gas,natural gas,natural gas,2015,N2O,2.321888183e-05,Tg
Central America and Caribbean,coal,coal,coal,1975,CH4,0.4172690389,Tg
Central America and Caribbean,coal,coal,coal,1975,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,1975,N2O,0,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,1975,CH4,0.3918608165,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,1975,CO2_FUG,0.5039517506,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,1975,N2O,1.930182334e-06,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,1975,CH4,0.3918608165,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,1975,CO2_FUG,0.5039517506,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,1975,N2O,1.930182334e-06,Tg
Central America and Caribbean,coal,coal,coal,1990,CH4,0.3212810093,Tg
Central America and Caribbean,coal,coal,coal,1990,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,1990,N2O,5.350158575e-07,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,1990,CH4,0.4367521092,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,1990,CO2_FUG,0.2965406032,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,1990,N2O,3.571917011e-06,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,1990,CH4,0.4367521092,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,1990,CO2_FUG,0.2965406032,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,1990,N2O,3.571917011e-06,Tg
Central America and Caribbean,coal,coal,coal,2005,CH4,0.2604471743,Tg
Central America and Caribbean,coal,coal,coal,2005,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,2005,N2O,1.488781871e-06,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2005,CH4,0.3074268635,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2005,CO2_FUG,0.09233190101,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,2005,N2O,4.135712427e-06,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2005,CH4,0.3074268635,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2005,CO2_FUG,0.09233190101,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,2005,N2O,4.135712427e-06,Tg
Central America and Caribbean,coal,coal,coal,2010,CH4,0.250985699,Tg
Central America and Caribbean,coal,coal,coal,2010,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,2010,N2O,1.444323457e-06,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2010,CH4,0.3003189105,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2010,CO2_FUG,0.03852464641,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,2010,N2O,4.910228319e-06,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2010,CH4,0.3003189105,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2010,CO2_FUG,0.03852464641,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,2010,N2O,4.910228319e-06,Tg
Central America and Caribbean,coal,coal,coal,2015,CH4,0.2463320896,Tg
Central America and Caribbean,coal,coal,coal,2015,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,2015,N2O,2.41930166e-06,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2015,CH4,0.3208776792,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2015,CO2_FUG,0.0456747102,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,2015,N2O,4.469544218e-06,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2015,CH4,0.3208776792,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2015,CO2_FUG,0.0456747102,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,2015,N2O,4.469544218e-06,Tg
Central Asia,coal,coal,coal,1975,CH4,0.01139796468,Tg
Central Asia,coal,coal,coal,1975,CO2_FUG,0.01146849925,MTC
Central Asia,coal,coal,coal,1975,N2O,2.034821009e-07,Tg
Central Asia,crude oil,crude oil,crude oil,1975,CH4,0.6972649127,Tg
Central Asia,crude oil,crude oil,crude oil,1975,CO2_FUG,0.3236580781,MTC
Central Asia,crude oil,crude oil,crude oil,1975,N2O,1.69081039e-06,Tg
Central Asia,natural gas,natural gas,natural gas,1975,CH4,0.6972649127,Tg
Central Asia,natural gas,natural gas,natural gas,1975,CO2_FUG,0.3236580781,MTC
Central Asia,natural gas,natural gas,natural gas,1975,N2O,1.69081039e-06,Tg
Central Asia,coal,coal,coal,1990,CH4,0.4576398205,Tg
Central Asia,coal,coal,coal,1990,CO2_FUG,0.02214376901,MTC
Central Asia,coal,coal,coal,1990,N2O,5.265870456e-07,Tg
Central Asia,crude oil,crude oil,crude oil,1990,CH4,0.4847162795,Tg
Central Asia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.2865669941,MTC
Central Asia,crude oil,crude oil,crude oil,1990,N2O,1.115431635e-06,Tg
Central Asia,natural gas,natural gas,natural gas,1990,CH4,0.4847162795,Tg
Central Asia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.2865669941,MTC
Central Asia,natural gas,natural gas,natural gas,1990,N2O,1.115431635e-06,Tg
Central Asia,coal,coal,coal,2005,CH4,0.3067062956,Tg
Central Asia,coal,coal,coal,2005,CO2_FUG,0.6478915908,MTC
Central Asia,coal,coal,coal,2005,N2O,2.002520963e-06,Tg
Central Asia,crude oil,crude oil,crude oil,2005,CH4,0.3824073531,Tg
Central Asia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.3235254509,MTC
Central Asia,crude oil,crude oil,crude oil,2005,N2O,2.020509999e-06,Tg
Central Asia,natural gas,natural gas,natural gas,2005,CH4,0.3824073531,Tg
Central Asia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.3235254509,MTC
Central Asia,natural gas,natural gas,natural gas,2005,N2O,2.020509999e-06,Tg
Central Asia,coal,coal,coal,2010,CH4,0.3546543536,Tg
Central Asia,coal,coal,coal,2010,CO2_FUG,0.4257566448,MTC
Central Asia,coal,coal,coal,2010,N2O,1.444323457e-06,Tg
Central Asia,crude oil,crude oil,crude oil,2010,CH4,0.2856680771,Tg
Central Asia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.1849873549,MTC
Central Asia,crude oil,crude oil,crude oil,2010,N2O,3.737481679e-06,Tg
Central Asia,natural gas,natural gas,natural gas,2010,CH4,0.2856680771,Tg
Central Asia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.1849873549,MTC
Central Asia,natural gas,natural gas,natural gas,2010,N2O,3.737481679e-06,Tg
Central Asia,coal,coal,coal,2015,CH4,0.3656271172,Tg
Central Asia,coal,coal,coal,2015,CO2_FUG,0.8003303777,MTC
Central Asia,coal,coal,coal,2015,N2O,1.44919765e-06,Tg
Central Asia,crude oil,crude oil,crude oil,2015,CH4,0.3561754824,Tg
Central Asia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.4015595824,MTC
Central Asia,crude oil,crude oil,crude oil,2015,N2O,8.963381142e-07,Tg
Central Asia,natural gas,natural gas,natural gas,2015,CH4,0.3561754824,Tg
Central Asia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.4015595824,MTC
Central Asia,natural gas,natural gas,natural gas,2015,N2O,8.963381142e-07,Tg
China,coal,coal,coal,1975,CH4,0.4176631359,Tg
China,coal,coal,coal,1975,CO2_FUG,0.4068276648,MTC
China,coal,coal,coal,1975,N2O,0,Tg
China,crude oil,crude oil,crude oil,1975,CH4,0.2663519578,Tg
China,crude oil,crude oil,crude oil,1975,CO2_FUG,0.1977812388,MTC
China,crude oil,crude oil,crude oil,1975,N2O,0.0001283946907,Tg
China,natural gas,natural gas,natural gas,1975,CH4,0.2663519578,Tg
China,natural gas,natural gas,natural gas,1975,CO2_FUG,0.1977812388,MTC
China,natural gas,natural gas,natural gas,1975,N2O,0.0001283946907,Tg
China,coal,coal,coal,1990,CH4,0.3356536339,Tg
China,coal,coal,coal,1990,CO2_FUG,0.308465847,MTC
China,coal,coal,coal,1990,N2O,0,Tg
China,crude oil,crude oil,crude oil,1990,CH4,0.2284297265,Tg
China,crude oil,crude oil,crude oil,1990,CO2_FUG,0.1997434714,MTC
China,crude oil,crude oil,crude oil,1990,N2O,7.24675347e-05,Tg
China,natural gas,natural gas,natural gas,1990,CH4,0.2284297265,Tg
China,natural gas,natural gas,natural gas,1990,CO2_FUG,0.1997434714,MTC
China,natural gas,natural gas,natural gas,1990,N2O,7.24675347e-05,Tg
China,coal,coal,coal,2005,CH4,0.2664868091,Tg
China,coal,coal,coal,2005,CO2_FUG,0.266914862,MTC
China,coal,coal,coal,2005,N2O,0,Tg
China,crude oil,crude oil,crude oil,2005,CH4,0.210719222,Tg
China,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2100514873,MTC
China,crude oil,crude oil,crude oil,2005,N2O,1.936427519e-06,Tg
China,natural gas,natural gas,natural gas,2005,CH4,0.210719222,Tg
China,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2100514873,MTC
China,natural gas,natural gas,natural gas,2005,N2O,2.020509999e-06,Tg
China,coal,coal,coal,2010,CH4,0.250985699,Tg
China,coal,coal,coal,2010,CO2_FUG,0.3980671409,MTC
China,coal,coal,coal,2010,N2O,0,Tg
China,crude oil,crude oil,crude oil,2010,CH4,0.220398235,Tg
China,crude oil,crude oil,crude oil,2010,CO2_FUG,0.1336289463,MTC
China,crude oil,crude oil,crude oil,2010,N2O,3.823543795e-05,Tg
China,natural gas,natural gas,natural gas,2010,CH4,0.220398235,Tg
China,natural gas,natural gas,natural gas,2010,CO2_FUG,0.1336289463,MTC
China,natural gas,natural gas,natural gas,2010,N2O,2.052387217e-06,Tg
China,coal,coal,coal,2015,CH4,0.2565956069,Tg
China,coal,coal,coal,2015,CO2_FUG,0.6963903341,MTC
China,coal,coal,coal,2015,N2O,0,Tg
China,crude oil,crude oil,crude oil,2015,CH4,0.2368317224,Tg
China,crude oil,crude oil,crude oil,2015,CO2_FUG,0.106417102,MTC
China,crude oil,crude oil,crude oil,2015,N2O,3.393443002e-05,Tg
China,natural gas,natural gas,natural gas,2015,CH4,0.2368317224,Tg
China,natural gas,natural gas,natural gas,2015,CO2_FUG,0.106417102,MTC
China,natural gas,natural gas,natural gas,2015,N2O,3.393443002e-05,Tg
EU-12,coal,coal,coal,1975,CH4,0.2958914974,Tg
EU-12,coal,coal,coal,1975,CO2_FUG,0.86203046,MTC
EU-12,coal,coal,coal,1975,N2O,2.148314462e-08,Tg
EU-12,crude oil,crude oil,crude oil,1975,CH4,0.4261417202,Tg
EU-12,crude oil,crude oil,crude oil,1975,CO2_FUG,0.1607081603,MTC
EU-12,crude oil,crude oil,crude oil,1975,N2O,4.262365856e-06,Tg
EU-12,natural gas,natural gas,natural gas,1975,CH4,0.4261417202,Tg
EU-12,natural gas,natural gas,natural gas,1975,CO2_FUG,0.1607081603,MTC
EU-12,natural gas,natural gas,natural gas,1975,N2O,4.262365856e-06,Tg
EU-12,coal,coal,coal,1990,CH4,0.2280124301,Tg
EU-12,coal,coal,coal,1990,CO2_FUG,0.5463296229,MTC
EU-12,coal,coal,coal,1990,N2O,1.958727157e-08,Tg
EU-12,crude oil,crude oil,crude oil,1990,CH4,0.7014284985,Tg
EU-12,crude oil,crude oil,crude oil,1990,CO2_FUG,0.2842050315,MTC
EU-12,crude oil,crude oil,crude oil,1990,N2O,1.013368427e-05,Tg
EU-12,natural gas,natural gas,natural gas,1990,CH4,0.7014284985,Tg
EU-12,natural gas,natural gas,natural gas,1990,CO2_FUG,0.2842050315,MTC
EU-12,natural gas,natural gas,natural gas,1990,N2O,1.013368427e-05,Tg
EU-12,coal,coal,coal,2005,CH4,0.2906734437,Tg
EU-12,coal,coal,coal,2005,CO2_FUG,0.4327613525,MTC
EU-12,coal,coal,coal,2005,N2O,3.058327387e-07,Tg
EU-12,crude oil,crude oil,crude oil,2005,CH4,0.467448714,Tg
EU-12,crude oil,crude oil,crude oil,2005,CO2_FUG,0.3714455653,MTC
EU-12,crude oil,crude oil,crude oil,2005,N2O,8.079568165e-06,Tg
EU-12,natural gas,natural gas,natural gas,2005,CH4,0.467448714,Tg
EU-12,natural gas,natural gas,natural gas,2005,CO2_FUG,0.3714455653,MTC
EU-12,natural gas,natural gas,natural gas,2005,N2O,8.079568165e-06,Tg
EU-12,coal,coal,coal,2010,CH4,0.2853006495,Tg
EU-12,coal,coal,coal,2010,CO2_FUG,0.5956585023,MTC
EU-12,coal,coal,coal,2010,N2O,8.374551495e-07,Tg
EU-12,crude oil,crude oil,crude oil,2010,CH4,0.4592133866,Tg
EU-12,crude oil,crude oil,crude oil,2010,CO2_FUG,0.5569992912,MTC
EU-12,crude oil,crude oil,crude oil,2010,N2O,8.106356175e-06,Tg
EU-12,natural gas,natural gas,natural gas,2010,CH4,0.4592133866,Tg
EU-12,natural gas,natural gas,natural gas,2010,CO2_FUG,0.5569992912,MTC
EU-12,natural gas,natural gas,natural gas,2010,N2O,8.106356175e-06,Tg
EU-12,coal,coal,coal,2015,CH4,0.289153814,Tg
