# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
# NOTE: only for SDG version - GCAM_v7p1_plus - VanDeVen et al 2026
region,supplysector,subsector,stub.technology,year,capacity.factor
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.203902275010573
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.140691633896619
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.155704588607829
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.13844788889944
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.186604554021868
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.0934198892076427
India,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.203902275010573
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.140691633896619
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.155704588607829
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.13844788889944
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.186604554021868
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.0934198892076427
India,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.203902275010573
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.140691633896619
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.155704588607829
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.13844788889944
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.186604554021868
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.0934198892076427
India,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.203902275010573
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.140691633896619
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.155704588607829
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.13844788889944
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.186604554021868
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.0934198892076427
India,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.203902275010573
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.140691633896619
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.155704588607829
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.13844788889944
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.186604554021868
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.0934198892076427
India,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.203902275010573
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.140691633896619
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.155704588607829
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.13844788889944
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.186604554021868
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.0934198892076427
India,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.203902275010573
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.140691633896619
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.155704588607829
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.13844788889944
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.186604554021868
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.0934198892076427
India,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.203902275010573
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.140691633896619
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.155704588607829
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.13844788889944
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.186604554021868
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.0934198892076427
India,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.203902275010573
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.140691633896619
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.155704588607829
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.13844788889944
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.186604554021868
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.0934198892076427
India,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2075,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.203902275010573
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.140691633896619
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.155704588607829
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.13844788889944
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.186604554021868
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.0934198892076427
India,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.18601404795527
USA,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.231643404469772
