# Prices of all markets
market,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,unit_conv
resid heating coal_d9,NoReported,,,,,,,,,,,,,,,,,,1
resid heating modern_d1,NoReported,,,,,,,,,,,,,,,,,,1
resid heating modern_d10,NoReported,,,,,,,,,,,,,,,,,,1
resid heating modern_d2,NoReported,,,,,,,,,,,,,,,,,,1
resid heating modern_d3,NoReported,,,,,,,,,,,,,,,,,,1
resid heating modern_d4,NoReported,,,,,,,,,,,,,,,,,,1
resid heating modern_d5,NoReported,,,,,,,,,,,,,,,,,,1
resid heating modern_d6,NoReported,,,,,,,,,,,,,,,,,,1
resid heating modern_d7,NoReported,,,,,,,,,,,,,,,,,,1
resid heating modern_d8,NoReported,,,,,,,,,,,,,,,,,,1
resid heating modern_d9,NoReported,,,,,,,,,,,,,,,,,,1
resid others TradBio_d1,NoReported,,,,,,,,,,,,,,,,,,1
resid others TradBio_d10,NoReported,,,,,,,,,,,,,,,,,,1
resid others TradBio_d2,NoReported,,,,,,,,,,,,,,,,,,1
resid others TradBio_d3,NoReported,,,,,,,,,,,,,,,,,,1
resid others TradBio_d4,NoReported,,,,,,,,,,,,,,,,,,1
resid others TradBio_d5,NoReported,,,,,,,,,,,,,,,,,,1
resid others TradBio_d6,NoReported,,,,,,,,,,,,,,,,,,1
resid others TradBio_d7,NoReported,,,,,,,,,,,,,,,,,,1
resid others TradBio_d8,NoReported,,,,,,,,,,,,,,,,,,1
resid others TradBio_d9,NoReported,,,,,,,,,,,,,,,,,,1
resid others coal_d1,NoReported,,,,,,,,,,,,,,,,,,1
resid others coal_d10,NoReported,,,,,,,,,,,,,,,,,,1
resid others coal_d2,NoReported,,,,,,,,,,,,,,,,,,1
resid others coal_d3,NoReported,,,,,,,,,,,,,,,,,,1
resid others coal_d4,NoReported,,,,,,,,,,,,,,,,,,1
resid others coal_d5,NoReported,,,,,,,,,,,,,,,,,,1
resid others coal_d6,NoReported,,,,,,,,,,,,,,,,,,1
resid others coal_d7,NoReported,,,,,,,,,,,,,,,,,,1
resid others coal_d8,NoReported,,,,,,,,,,,,,,,,,,1
resid others coal_d9,NoReported,,,,,,,,,,,,,,,,,,1
resid others modern_d1,NoReported,,,,,,,,,,,,,,,,,,1
resid others modern_d10,NoReported,,,,,,,,,,,,,,,,,,1
resid others modern_d2,NoReported,,,,,,,,,,,,,,,,,,1
resid others modern_d3,NoReported,,,,,,,,,,,,,,,,,,1
resid others modern_d4,NoReported,,,,,,,,,,,,,,,,,,1
resid others modern_d5,NoReported,,,,,,,,,,,,,,,,,,1
resid others modern_d6,NoReported,,,,,,,,,,,,,,,,,,1
resid others modern_d7,NoReported,,,,,,,,,,,,,,,,,,1
resid others modern_d8,NoReported,,,,,,,,,,,,,,,,,,1
resid others modern_d9,NoReported,,,,,,,,,,,,,,,,,,1
resid-internal-gains-trial-market-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
sawnwood_processing,NoReported,,,,,,,,,,,,,,,,,,1
seawater,NoReported,,,,,,,,,,,,,,,,,,1
solar-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
surface carbon-storage,NoReported,,,,,,,,,,,,,,,,,,1
total beef,NoReported,,,,,,,,,,,,,,,,,,1
total biomass,NoReported,,,,,,,,,,,,,,,,,,1
total corn,NoReported,,,,,,,,,,,,,,,,,,1
total dairy,NoReported,,,,,,,,,,,,,,,,,,1
total fibercrop,NoReported,,,,,,,,,,,,,,,,,,1
total fruits,NoReported,,,,,,,,,,,,,,,,,,1
total legumes,NoReported,,,,,,,,,,,,,,,,,,1
total misccrop,NoReported,,,,,,,,,,,,,,,,,,1
total nuts_seeds,NoReported,,,,,,,,,,,,,,,,,,1
total oilcrop,NoReported,,,,,,,,,,,,,,,,,,1
total oilpalm,NoReported,,,,,,,,,,,,,,,,,,1
total othergrain,NoReported,,,,,,,,,,,,,,,,,,1
total pork,NoReported,,,,,,,,,,,,,,,,,,1
total poultry,NoReported,,,,,,,,,,,,,,,,,,1
total rice,NoReported,,,,,,,,,,,,,,,,,,1
total root_tuber,NoReported,,,,,,,,,,,,,,,,,,1
total sheepgoat,NoReported,,,,,,,,,,,,,,,,,,1
total soybean,NoReported,,,,,,,,,,,,,,,,,,1
total sugarcrop,NoReported,,,,,,,,,,,,,,,,,,1
total vegetables,NoReported,,,,,,,,,,,,,,,,,,1
total wheat,NoReported,,,,,,,,,,,,,,,,,,1
traded Afr_MidE pipeline gas,NoReported,,,,,,,,,,,,,,,,,,1
traded Afr_MidE pipeline gasDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded EUR pipeline gas,NoReported,,,,,,,,,,,,,,,,,,1
traded EUR pipeline gasDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded LA pipeline gas,NoReported,,,,,,,,,,,,,,,,,,1
traded LA pipeline gasDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded LNG,NoReported,,,,,,,,,,,,,,,,,,1
traded LNGDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded N.Amer pipeline gas,NoReported,,,,,,,,,,,,,,,,,,1
traded N.Amer pipeline gasDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded PAC pipeline gas,NoReported,,,,,,,,,,,,,,,,,,1
traded PAC pipeline gasDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded RUS pipeline gas,NoReported,,,,,,,,,,,,,,,,,,1
traded RUS pipeline gasDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded ammonia,NoReported,,,,,,,,,,,,,,,,,,1
traded ammoniaDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded beef,NoReported,,,,,,,,,,,,,,,,,,1
traded beefDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded biomass,NoReported,,,,,,,,,,,,,,,,,,1
traded biomassDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded coal,NoReported,,,,,,,,,,,,,,,,,,1
traded coalDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded corn,NoReported,,,,,,,,,,,,,,,,,,1
traded cornDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded dairy,NoReported,,,,,,,,,,,,,,,,,,1
traded dairyDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded fibercrop,NoReported,,,,,,,,,,,,,,,,,,1
traded fibercropDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded forest,NoReported,,,,,,,,,,,,,,,,,,1
traded forestDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded fruits,NoReported,,,,,,,,,,,,,,,,,,1
traded fruitsDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded industrial_roundwood,NoReported,,,,,,,,,,,,,,,,,,1
traded industrial_roundwoodDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded iron and steel,NoReported,,,,,,,,,,,,,,,,,,1
traded iron and steelDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded legumes,NoReported,,,,,,,,,,,,,,,,,,1
traded legumesDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded misccrop,NoReported,,,,,,,,,,,,,,,,,,1
traded misccropDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded nuts_seeds,NoReported,,,,,,,,,,,,,,,,,,1
traded nuts_seedsDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded oil,NoReported,,,,,,,,,,,,,,,,,,1
traded oilDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded oilcrop,NoReported,,,,,,,,,,,,,,,,,,1
traded oilcropDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded oilpalm,NoReported,,,,,,,,,,,,,,,,,,1
traded oilpalmDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded othergrain,NoReported,,,,,,,,,,,,,,,,,,1
traded othergrainDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded pork,NoReported,,,,,,,,,,,,,,,,,,1
traded porkDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded poultry,NoReported,,,,,,,,,,,,,,,,,,1
traded poultryDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded rice,NoReported,,,,,,,,,,,,,,,,,,1
traded riceDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded root_tuber,NoReported,,,,,,,,,,,,,,,,,,1
traded root_tuberDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded sawnwood,NoReported,,,,,,,,,,,,,,,,,,1
traded sawnwoodDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded sheepgoat,NoReported,,,,,,,,,,,,,,,,,,1
traded sheepgoatDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded soybean,NoReported,,,,,,,,,,,,,,,,,,1
traded soybeanDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded sugarcrop,NoReported,,,,,,,,,,,,,,,,,,1
traded sugarcropDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded vegetables,NoReported,,,,,,,,,,,,,,,,,,1
traded vegetablesDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded wheat,NoReported,,,,,,,,,,,,,,,,,,1
traded wheatDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traded woodpulp,NoReported,,,,,,,,,,,,,,,,,,1
traded woodpulpDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
traditional biomass,NoReported,,,,,,,,,,,,,,,,,,1
trn_aviation_intl,NoReported,,,,,,,,,,,,,,,,,,1
trn_aviation_intl-tfe,NoReported,,,,,,,,,,,,,,,,,,1
trn_freight,NoReported,,,,,,,,,,,,,,,,,,1
trn_freight-tfe,NoReported,,,,,,,,,,,,,,,,,,1
trn_freight_road,NoReported,,,,,,,,,,,,,,,,,,1
trn_freight_roadDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
trn_pass,NoReported,,,,,,,,,,,,,,,,,,1
trn_pass-tfe,NoReported,,,,,,,,,,,,,,,,,,1
trn_pass_road,NoReported,,,,,,,,,,,,,,,,,,1
trn_pass_road_LDV,NoReported,,,,,,,,,,,,,,,,,,1
trn_pass_road_LDV_4W,NoReported,,,,,,,,,,,,,,,,,,1
trn_shipping_intl,NoReported,,,,,,,,,,,,,,,,,,1
trn_shipping_intl-tfe,NoReported,,,,,,,,,,,,,,,,,,1
urban processes,NoReported,,,,,,,,,,,,,,,,,,1
urban processes-tfe,NoReported,,,,,,,,,,,,,,,,,,1
waste biomass for paper,NoReported,,,,,,,,,,,,,,,,,,1
water_td_an_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_an_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_elec_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_elec_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_ind_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_ind_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AdnNicIsl_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AdnNicIsl_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AdrBlkSea_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AdrBlkSea_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstNE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstNE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstNW_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstNW_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstSE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstSE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstSSW_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstSSW_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstSW_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstSW_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstS_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstS_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstW_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrCstW_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrIntN_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrIntN_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrIntS_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AfrIntS_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AmazonR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AmazonR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AmuDaryaR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AmuDaryaR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AmurR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AmurR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AngolaCst_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AngolaCst_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArabianP_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArabianP_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArabianSea_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArabianSea_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArcticIsl_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArcticIsl_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArgColoR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArgColoR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArgCstN_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArgCstN_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArgCstS_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArgCstS_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArkWhtRedR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ArkWhtRedR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AusCstE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AusCstE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AusCstN_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AusCstN_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AusCstS_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AusCstS_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AusCstW_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AusCstW_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AusInt_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_AusInt_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BalticSea_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BalticSea_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BarentsSea_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BarentsSea_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BengalBay_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BengalBay_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BengalW_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BengalW_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BlackSeaN_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BlackSeaN_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BlackSeaS_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BlackSeaS_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BoHai_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BoHai_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BorneoCstN_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BorneoCstN_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BrahmaniR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BrahmaniR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BrzCstE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BrzCstE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BrzCstN_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BrzCstN_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BrzCstS_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_BrzCstS_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_California_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_California_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CanAtl_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CanAtl_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Caribbean_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Caribbean_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CaspianE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CaspianE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CaspianNE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CaspianNE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CaspianSW_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CaspianSW_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CauveryR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CauveryR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ChaoPhrR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ChaoPhrR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ChileCstN_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ChileCstN_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ChileCstS_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ChileCstS_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ChinaCst_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ChinaCst_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ChurchillR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ChurchillR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CntAmer_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CntAmer_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ColEcuaCst_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ColEcuaCst_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CongoR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_CongoR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DanubeR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DanubeR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DaugavaR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DaugavaR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DeadSea_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DeadSea_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DnieperR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DnieperR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DniesterR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DniesterR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DnkGrmCst_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DnkGrmCst_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DonR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DonR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DouroR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DouroR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DvinaRN_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_DvinaRN_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_EJrdnSyr_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_EJrdnSyr_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_EbroR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_EbroR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ElbeR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ElbeR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_EmsWeserR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_EmsWeserR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_EngWales_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_EngWales_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_FarahrudR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_FarahrudR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Finland_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Finland_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_FlyR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_FlyR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_FranceCstS_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_FranceCstS_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_FranceCstW_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_FranceCstW_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_FraserR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_FraserR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GangesR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GangesR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Gironde_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Gironde_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Gobi_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Gobi_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GodavariR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GodavariR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GreatBasin_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GreatBasin_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GreatLakes_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GreatLakes_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GrijUsuR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GrijUsuR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GuadalqR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GuadalqR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GuadianaR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GuadianaR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GuineaGulf_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_GuineaGulf_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Hainan_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Hainan_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_HamuMashR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_HamuMashR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Hawaii_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Hawaii_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Helmand_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Helmand_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Hong_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Hong_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_HuangHeR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_HuangHeR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_HudsonBay_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_HudsonBay_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IberiaCst_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IberiaCst_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Iceland_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Iceland_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IdnE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IdnE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IndCstE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IndCstE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IndCstNE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IndCstNE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IndCstS_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IndCstS_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IndCstW_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IndCstW_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IndusR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IndusR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Iran_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Iran_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Ireland_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Ireland_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IrianJaya_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IrianJaya_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IrrawaddyR_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_IrrawaddyR_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ItalyCstE_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ItalyCstE_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ItalyCstW_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_ItalyCstW_W,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Japan_C,NoReported,,,,,,,,,,,,,,,,,,1
water_td_irr_Japan_W,NoReported,,,,,,,,,,,,,,,,,,1
