Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
1998,AK,"Combined Heat and Power, Commercial Power",Coal,,2,35.5,33.2
1998,AK,"Combined Heat and Power, Commercial Power",Petroleum,,3,8.3,7.7
1998,AK,"Combined Heat and Power, Electric Power",All Sources,,3,56.5,52.6
1998,AK,"Combined Heat and Power, Electric Power",Coal,,2,54.0,50.2
1998,AK,"Combined Heat and Power, Electric Power",Petroleum,,1,2.5,2.4
1998,AK,"Combined Heat and Power, Industrial Power",All Sources,,20,231.8,206.5
1998,AK,"Combined Heat and Power, Industrial Power",Natural Gas,,28,160.6,137.7
1998,AK,"Combined Heat and Power, Industrial Power",Petroleum,,6,71.2,68.8
1998,AK,"Electric Generators, Electric Utilities",All Sources,,174,"1,925.3","1,721.3"
1998,AK,"Electric Generators, Electric Utilities",Coal,,1,25.0,25.0
1998,AK,"Electric Generators, Electric Utilities",Hydroelectric,,29,365.8,359.4
1998,AK,"Electric Generators, Electric Utilities",Natural Gas,,8,910.1,751.7
1998,AK,"Electric Generators, Electric Utilities",Petroleum,,135,624.3,585.3
1998,AK,"Electric Generators, Electric Utilities",Wind,,1,.0,.0
1998,AK,Total Electric Power Industry,All Sources,,202,"2,257.4","2,021.4"
1998,AK,Total Electric Power Industry,Coal,,,114.5,108.4
1998,AK,Total Electric Power Industry,Hydroelectric,,29,365.8,359.4
1998,AK,Total Electric Power Industry,Natural Gas,,22,"1,070.8",889.4
1998,AK,Total Electric Power Industry,Petroleum,,,706.3,664.2
1998,AK,Total Electric Power Industry,Wind,,1,.0,.0
1998,AL,"Combined Heat and Power, Electric Power",All Sources,,3,116.6,109.4
1998,AL,"Combined Heat and Power, Electric Power",Natural Gas,,1,5.0,4.7
1998,AL,"Combined Heat and Power, Electric Power",Petroleum,,1,4.7,4.4
1998,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,,1,106.9,100.3
1998,AL,"Combined Heat and Power, Industrial Power",All Sources,,27,"1,034.2",970.6
1998,AL,"Combined Heat and Power, Industrial Power",Coal,,1,25.0,23.2
1998,AL,"Combined Heat and Power, Industrial Power",Natural Gas,,24,237.9,216.1
1998,AL,"Combined Heat and Power, Industrial Power",Other Gases,,4,107.0,103.7
1998,AL,"Combined Heat and Power, Industrial Power",Petroleum,,1,11.5,11.1
1998,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,22,652.8,616.5
1998,AL,"Electric Generators, Electric Utilities",All Sources,,38,"22,562.9","21,292.2"
1998,AL,"Electric Generators, Electric Utilities",Coal,,9,"12,316.3","11,349.0"
1998,AL,"Electric Generators, Electric Utilities",Hydroelectric,,21,"2,960.6","3,009.4"
1998,AL,"Electric Generators, Electric Utilities",Natural Gas,,5,"1,994.3","1,971.1"
1998,AL,"Electric Generators, Electric Utilities",Nuclear,,2,"5,270.5","4,947.0"
1998,AL,"Electric Generators, Electric Utilities",Petroleum,,1,21.3,15.8
1998,AL,"Electric Generators, Independent Power Producers",All Sources,,1,1.6,1.5
1998,AL,"Electric Generators, Independent Power Producers",Natural Gas,,1,1.6,1.5
1998,AL,Total Electric Power Industry,All Sources,,69,"23,715.3","22,373.7"
1998,AL,Total Electric Power Industry,Coal,,,"12,341.3","11,372.2"
1998,AL,Total Electric Power Industry,Hydroelectric,,21,"2,960.6","3,009.4"
1998,AL,Total Electric Power Industry,Natural Gas,,19,"2,238.8","2,193.4"
1998,AL,Total Electric Power Industry,Nuclear,,2,"5,270.5","4,947.0"
1998,AL,Total Electric Power Industry,Other Gases,,2,107.0,103.7
1998,AL,Total Electric Power Industry,Petroleum,,,37.4,31.2
1998,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,,12,759.7,716.8
1998,AR,"Combined Heat and Power, Commercial Power",All Sources,,2,9.0,8.8
1998,AR,"Combined Heat and Power, Commercial Power",Natural Gas,,2,7.3,7.1
1998,AR,"Combined Heat and Power, Commercial Power",Other Biomass,,,1.7,1.7
1998,AR,"Combined Heat and Power, Industrial Power",All Sources,,9,410.8,385.0
1998,AR,"Combined Heat and Power, Industrial Power",Natural Gas,,8,141.5,130.4
1998,AR,"Combined Heat and Power, Industrial Power",Petroleum,,1,2.8,2.7
1998,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,8,266.5,251.9
1998,AR,"Electric Generators, Electric Utilities",All Sources,,38,"9,873.2","9,618.0"
1998,AR,"Electric Generators, Electric Utilities",Coal,,3,"3,958.0","3,817.0"
1998,AR,"Electric Generators, Electric Utilities",Hydroelectric,,14,"1,186.9","1,276.9"
1998,AR,"Electric Generators, Electric Utilities",Natural Gas,,13,"2,530.5","2,493.9"
1998,AR,"Electric Generators, Electric Utilities",Nuclear,,1,"1,845.0","1,694.0"
1998,AR,"Electric Generators, Electric Utilities",Petroleum,,6,324.8,308.3
1998,AR,"Electric Generators, Electric Utilities",Pumped Storage,,1,28.0,28.0
1998,AR,"Electric Generators, Independent Power Producers",All Sources,,1,1.4,1.3
1998,AR,"Electric Generators, Independent Power Producers",Hydroelectric,,1,1.4,1.3
1998,AR,Total Electric Power Industry,All Sources,,50,"10,294.3","10,013.1"
1998,AR,Total Electric Power Industry,Coal,,,"3,958.0","3,817.0"
1998,AR,Total Electric Power Industry,Hydroelectric,,15,"1,188.3","1,278.2"
1998,AR,Total Electric Power Industry,Natural Gas,,18,"2,679.3","2,631.3"
1998,AR,Total Electric Power Industry,Nuclear,,1,"1,845.0","1,694.0"
1998,AR,Total Electric Power Industry,Other Biomass,,,1.7,1.7
1998,AR,Total Electric Power Industry,Petroleum,,,327.5,311.0
1998,AR,Total Electric Power Industry,Pumped Storage,,1,28.0,28.0
1998,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,,4,266.5,251.9
1998,AZ,"Combined Heat and Power, Commercial Power",All Sources,,2,4.6,4.4
1998,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,,2,1.7,1.5
1998,AZ,"Combined Heat and Power, Commercial Power",Petroleum,,1,3.0,2.9
1998,AZ,"Combined Heat and Power, Electric Power",All Sources,,1,62.6,53.9
1998,AZ,"Combined Heat and Power, Electric Power",Natural Gas,,1,62.6,53.9
1998,AZ,"Combined Heat and Power, Industrial Power",All Sources,,5,118.4,111.4
1998,AZ,"Combined Heat and Power, Industrial Power",Coal,,1,70.6,65.4
1998,AZ,"Combined Heat and Power, Industrial Power",Natural Gas,,4,42.6,40.8
1998,AZ,"Combined Heat and Power, Industrial Power",Petroleum,,2,5.3,5.1
1998,AZ,"Electric Generators, Electric Utilities",All Sources,,40,"16,542.9","15,083.8"
1998,AZ,"Electric Generators, Electric Utilities",Coal,,6,"5,749.1","5,286.0"
1998,AZ,"Electric Generators, Electric Utilities",Hydroelectric,,13,"2,704.0","2,707.7"
1998,AZ,"Electric Generators, Electric Utilities",Natural Gas,,12,"3,410.6","2,923.6"
1998,AZ,"Electric Generators, Electric Utilities",Nuclear,,1,"4,209.6","3,733.0"
1998,AZ,"Electric Generators, Electric Utilities",Petroleum,,3,280.9,248.4
1998,AZ,"Electric Generators, Electric Utilities",Pumped Storage,,3,188.5,185.0
1998,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,,,.2,.2
1998,AZ,Total Electric Power Industry,All Sources,,48,"16,728.5","15,253.5"
1998,AZ,Total Electric Power Industry,Coal,,,"5,819.7","5,351.4"
1998,AZ,Total Electric Power Industry,Hydroelectric,,13,"2,704.0","2,707.7"
1998,AZ,Total Electric Power Industry,Natural Gas,,16,"3,517.4","3,019.8"
1998,AZ,Total Electric Power Industry,Nuclear,,1,"4,209.6","3,733.0"
1998,AZ,Total Electric Power Industry,Petroleum,,,289.2,256.4
1998,AZ,Total Electric Power Industry,Pumped Storage,,3,188.5,185.0
1998,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,.2,.2
1998,CA,"Combined Heat and Power, Commercial Power",All Sources,,56,368.7,324.9
1998,CA,"Combined Heat and Power, Commercial Power",Hydroelectric,,2,5.0,4.8
1998,CA,"Combined Heat and Power, Commercial Power",Natural Gas,,88,311.0,271.4
1998,CA,"Combined Heat and Power, Commercial Power",Other Biomass,,,45.5,42.2
1998,CA,"Combined Heat and Power, Commercial Power",Petroleum,,3,7.1,6.6
1998,CA,"Combined Heat and Power, Electric Power",All Sources,,64,"3,669.2","3,170.3"
1998,CA,"Combined Heat and Power, Electric Power",Coal,,6,351.7,329.6
1998,CA,"Combined Heat and Power, Electric Power",Natural Gas,,54,"3,244.2","2,771.9"
1998,CA,"Combined Heat and Power, Electric Power",Other Biomass,,,20.9,19.8
1998,CA,"Combined Heat and Power, Electric Power",Petroleum,,,27.0,25.3
1998,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,,2,25.4,23.7
1998,CA,"Combined Heat and Power, Industrial Power",All Sources,,91,"2,713.7","2,361.3"
1998,CA,"Combined Heat and Power, Industrial Power",Coal,,1,55.0,51.0
1998,CA,"Combined Heat and Power, Industrial Power",Natural Gas,,134,"2,110.2","1,814.5"
1998,CA,"Combined Heat and Power, Industrial Power",Other,,4,9.0,8.7
1998,CA,"Combined Heat and Power, Industrial Power",Other Biomass,,,4.5,4.2
1998,CA,"Combined Heat and Power, Industrial Power",Other Gases,,10,231.5,203.1
1998,CA,"Combined Heat and Power, Industrial Power",Petroleum,,2,110.2,99.1
1998,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,26,193.2,180.8
1998,CA,"Electric Generators, Electric Utilities",All Sources,,304,"30,952.4","30,663.2"
1998,CA,"Electric Generators, Electric Utilities",Geothermal,,,"1,628.8","1,514.5"
1998,CA,"Electric Generators, Electric Utilities",Hydroelectric,,226,"9,529.9","9,780.1"
1998,CA,"Electric Generators, Electric Utilities",Natural Gas,,45,"11,016.0","10,580.9"
1998,CA,"Electric Generators, Electric Utilities",Nuclear,,2,"4,554.6","4,310.0"
1998,CA,"Electric Generators, Electric Utilities",Petroleum,,14,860.6,736.9
1998,CA,"Electric Generators, Electric Utilities",Pumped Storage,,7,"3,352.0","3,730.4"
1998,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,,,3.7,3.7
1998,CA,"Electric Generators, Electric Utilities",Wind,,1,6.8,6.8
1998,CA,"Electric Generators, Independent Power Producers",All Sources,,215,"16,784.8","15,853.7"
1998,CA,"Electric Generators, Independent Power Producers",Geothermal,,28,"1,151.4","1,083.1"
1998,CA,"Electric Generators, Independent Power Producers",Hydroelectric,,45,495.6,470.8
1998,CA,"Electric Generators, Independent Power Producers",Natural Gas,,22,"12,280.5","11,543.4"
1998,CA,"Electric Generators, Independent Power Producers",Other Biomass,,,294.3,275.6
1998,CA,"Electric Generators, Independent Power Producers",Petroleum,,1,239.5,213.3
1998,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,,9,353.8,330.0
1998,CA,"Electric Generators, Independent Power Producers",Wind,,63,"1,502.5","1,502.5"
1998,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,,16,467.3,435.0
1998,CA,Total Electric Power Industry,All Sources,,730,"54,488.8","52,373.3"
1998,CA,Total Electric Power Industry,Coal,,,406.7,380.6
1998,CA,Total Electric Power Industry,Geothermal,,28,"2,780.2","2,597.6"
1998,CA,Total Electric Power Industry,Hydroelectric,,272,"10,030.5","10,255.6"
1998,CA,Total Electric Power Industry,Natural Gas,,232,"28,962.0","26,982.1"
1998,CA,Total Electric Power Industry,Nuclear,,2,"4,554.6","4,310.0"
1998,CA,Total Electric Power Industry,Other,,11,9.0,8.7
1998,CA,Total Electric Power Industry,Other Biomass,,,365.2,341.7
1998,CA,Total Electric Power Industry,Other Gases,,5,231.5,203.1
1998,CA,Total Electric Power Industry,Petroleum,,,"1,244.4","1,081.2"
1998,CA,Total Electric Power Industry,Pumped Storage,,7,"3,352.0","3,730.4"
1998,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,9,357.5,333.7
1998,CA,Total Electric Power Industry,Wind,,64,"1,509.3","1,509.3"
1998,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,,31,685.9,639.5
1998,CO,"Combined Heat and Power, Commercial Power",All Sources,,2,37.8,33.1
1998,CO,"Combined Heat and Power, Commercial Power",Natural Gas,,2,33.0,28.4
1998,CO,"Combined Heat and Power, Commercial Power",Other Biomass,,,4.8,4.7
1998,CO,"Combined Heat and Power, Electric Power",All Sources,,7,601.6,519.6
1998,CO,"Combined Heat and Power, Electric Power",Coal,,1,35.4,33.0
1998,CO,"Combined Heat and Power, Electric Power",Natural Gas,,6,566.2,486.6
1998,CO,"Combined Heat and Power, Industrial Power",All Sources,,5,20.6,18.5
1998,CO,"Combined Heat and Power, Industrial Power",Natural Gas,,8,17.3,15.3
1998,CO,"Combined Heat and Power, Industrial Power",Petroleum,,1,3.3,3.2
1998,CO,"Electric Generators, Electric Utilities",All Sources,,80,"7,337.3","6,936.8"
1998,CO,"Electric Generators, Electric Utilities",Coal,,14,"5,125.7","4,962.5"
1998,CO,"Electric Generators, Electric Utilities",Hydroelectric,,28,614.4,613.9
1998,CO,"Electric Generators, Electric Utilities",Natural Gas,,19,875.6,623.5
1998,CO,"Electric Generators, Electric Utilities",Petroleum,,16,213.1,174.5
1998,CO,"Electric Generators, Electric Utilities",Pumped Storage,,3,508.5,562.5
1998,CO,"Electric Generators, Independent Power Producers",All Sources,,12,119.5,105.9
1998,CO,"Electric Generators, Independent Power Producers",Hydroelectric,,11,31.5,30.2
1998,CO,"Electric Generators, Independent Power Producers",Natural Gas,,1,88.0,75.7
1998,CO,Total Electric Power Industry,All Sources,,106,"8,116.8","7,613.9"
1998,CO,Total Electric Power Industry,Coal,,,"5,161.1","4,995.5"
1998,CO,Total Electric Power Industry,Hydroelectric,,39,645.9,644.1
1998,CO,Total Electric Power Industry,Natural Gas,,31,"1,580.1","1,229.5"
1998,CO,Total Electric Power Industry,Other Biomass,,,4.8,4.7
1998,CO,Total Electric Power Industry,Petroleum,,,216.4,177.7
1998,CO,Total Electric Power Industry,Pumped Storage,,3,508.5,562.5
1998,CT,"Combined Heat and Power, Commercial Power",All Sources,,2,107.9,99.7
1998,CT,"Combined Heat and Power, Commercial Power",Natural Gas,,2,10.4,8.9
1998,CT,"Combined Heat and Power, Commercial Power",Other Biomass,,,97.5,90.7
1998,CT,"Combined Heat and Power, Electric Power",All Sources,,4,351.7,318.9
1998,CT,"Combined Heat and Power, Electric Power",Coal,,1,213.9,200.4
1998,CT,"Combined Heat and Power, Electric Power",Natural Gas,,3,137.8,118.5
1998,CT,"Combined Heat and Power, Industrial Power",All Sources,,4,73.6,67.5
1998,CT,"Combined Heat and Power, Industrial Power",Natural Gas,,6,70.8,64.9
1998,CT,"Combined Heat and Power, Industrial Power",Other,,2,2.8,2.6
1998,CT,"Electric Generators, Electric Utilities",All Sources,,39,"5,940.0","5,616.1"
1998,CT,"Electric Generators, Electric Utilities",Coal,,1,399.5,385.0
1998,CT,"Electric Generators, Electric Utilities",Hydroelectric,,14,125.5,129.6
1998,CT,"Electric Generators, Electric Utilities",Natural Gas,,3,373.3,340.9
1998,CT,"Electric Generators, Electric Utilities",Nuclear,,1,"2,163.0","2,010.6"
1998,CT,"Electric Generators, Electric Utilities",Petroleum,,10,"2,871.7","2,744.0"
1998,CT,"Electric Generators, Electric Utilities",Pumped Storage,,1,7.0,6.0
1998,CT,"Electric Generators, Independent Power Producers",All Sources,,15,524.7,462.8
1998,CT,"Electric Generators, Independent Power Producers",Hydroelectric,,5,19.8,18.8
1998,CT,"Electric Generators, Independent Power Producers",Natural Gas,,1,340.0,290.7
1998,CT,"Electric Generators, Independent Power Producers",Other Biomass,,,164.9,153.3
1998,CT,Total Electric Power Industry,All Sources,,64,"6,997.9","6,564.9"
1998,CT,Total Electric Power Industry,Coal,,,613.4,585.4
1998,CT,Total Electric Power Industry,Hydroelectric,,19,145.3,148.4
1998,CT,Total Electric Power Industry,Natural Gas,,11,932.3,823.8
1998,CT,Total Electric Power Industry,Nuclear,,1,"2,163.0","2,010.6"
1998,CT,Total Electric Power Industry,Other,,10,2.8,2.6
1998,CT,Total Electric Power Industry,Other Biomass,,,262.4,244.0
1998,CT,Total Electric Power Industry,Petroleum,,,"2,871.7","2,744.0"
1998,CT,Total Electric Power Industry,Pumped Storage,,1,7.0,6.0
1998,DC,"Electric Generators, Electric Utilities",All Sources,,2,868.0,806.0
1998,DC,"Electric Generators, Electric Utilities",Petroleum,,2,868.0,806.0
1998,DC,Total Electric Power Industry,All Sources,,2,868.0,806.0
1998,DC,Total Electric Power Industry,Petroleum,,,868.0,806.0
1998,DE,"Combined Heat and Power, Industrial Power",All Sources,,4,175.7,166.8
1998,DE,"Combined Heat and Power, Industrial Power",Coal,,1,30.0,27.0
1998,DE,"Combined Heat and Power, Industrial Power",Natural Gas,,2,4.5,4.3
1998,DE,"Combined Heat and Power, Industrial Power",Other Gases,,2,1.2,1.2
1998,DE,"Combined Heat and Power, Industrial Power",Petroleum,,1,140.0,134.2
1998,DE,"Electric Generators, Electric Utilities",All Sources,,14,"2,292.6","2,284.7"
1998,DE,"Electric Generators, Electric Utilities",Coal,,2,"1,034.2","1,027.0"
1998,DE,"Electric Generators, Electric Utilities",Natural Gas,,3,470.5,511.0
1998,DE,"Electric Generators, Electric Utilities",Petroleum,,9,787.9,746.7
1998,DE,Total Electric Power Industry,All Sources,,18,"2,468.3","2,451.4"
1998,DE,Total Electric Power Industry,Coal,,,"1,064.2","1,054.0"
1998,DE,Total Electric Power Industry,Natural Gas,,4,475.0,515.3
1998,DE,Total Electric Power Industry,Other Gases,,1,1.2,1.2
1998,DE,Total Electric Power Industry,Petroleum,,,927.9,880.9
1998,FL,"Combined Heat and Power, Commercial Power",All Sources,,10,63.0,56.4
1998,FL,"Combined Heat and Power, Commercial Power",Natural Gas,,14,54.1,47.6
1998,FL,"Combined Heat and Power, Commercial Power",Other Biomass,,,9.0,8.7
1998,FL,"Combined Heat and Power, Electric Power",All Sources,,12,"1,784.2","1,600.3"
1998,FL,"Combined Heat and Power, Electric Power",Coal,,3,740.0,693.4
1998,FL,"Combined Heat and Power, Electric Power",Natural Gas,,6,901.8,774.4
1998,FL,"Combined Heat and Power, Electric Power",Other Biomass,,,74.9,69.7
1998,FL,"Combined Heat and Power, Electric Power",Petroleum,,1,2.5,2.4
1998,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,,1,65.0,60.5
1998,FL,"Combined Heat and Power, Industrial Power",All Sources,,34,"1,236.4","1,149.1"
1998,FL,"Combined Heat and Power, Industrial Power",Coal,,2,126.3,118.3
1998,FL,"Combined Heat and Power, Industrial Power",Natural Gas,,24,267.9,236.8
1998,FL,"Combined Heat and Power, Industrial Power",Other,,18,371.9,346.7
1998,FL,"Combined Heat and Power, Industrial Power",Other Biomass,,,67.7,64.1
1998,FL,"Combined Heat and Power, Industrial Power",Petroleum,,3,20.0,19.3
1998,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,12,382.5,363.8
1998,FL,"Electric Generators, Electric Utilities",All Sources,,95,"40,421.1","36,471.6"
1998,FL,"Electric Generators, Electric Utilities",Coal,,12,"11,797.7","10,676.0"
1998,FL,"Electric Generators, Electric Utilities",Hydroelectric,,2,42.3,47.0
1998,FL,"Electric Generators, Electric Utilities",Natural Gas,,40,"10,986.4","9,655.1"
1998,FL,"Electric Generators, Electric Utilities",Nuclear,,3,"4,099.5","3,869.0"
1998,FL,"Electric Generators, Electric Utilities",Other Biomass,,,3.0,3.0
1998,FL,"Electric Generators, Electric Utilities",Petroleum,,37,"13,492.2","12,221.6"
1998,FL,"Electric Generators, Independent Power Producers",All Sources,,18,973.4,876.4
1998,FL,"Electric Generators, Independent Power Producers",Natural Gas,,1,383.5,328.9
1998,FL,"Electric Generators, Independent Power Producers",Other Biomass,,,521.2,483.7
1998,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,,3,68.7,63.9
1998,FL,Total Electric Power Industry,All Sources,,169,"44,478.2","40,153.8"
1998,FL,Total Electric Power Industry,Coal,,,"12,664.0","11,487.7"
1998,FL,Total Electric Power Industry,Hydroelectric,,2,42.3,47.0
1998,FL,Total Electric Power Industry,Natural Gas,,66,"12,593.8","11,042.7"
1998,FL,Total Electric Power Industry,Nuclear,,3,"4,099.5","3,869.0"
1998,FL,Total Electric Power Industry,Other,,10,371.9,346.7
1998,FL,Total Electric Power Industry,Other Biomass,,,675.8,629.2
1998,FL,Total Electric Power Industry,Petroleum,,,"13,514.7","12,243.3"
1998,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,,10,516.2,488.2
1998,GA,"Combined Heat and Power, Commercial Power",All Sources,,17,72.9,71.2
1998,GA,"Combined Heat and Power, Commercial Power",Petroleum,,17,72.9,71.2
1998,GA,"Combined Heat and Power, Electric Power",All Sources,,1,315.2,271.1
1998,GA,"Combined Heat and Power, Electric Power",Natural Gas,,1,315.2,271.1
1998,GA,"Combined Heat and Power, Industrial Power",All Sources,,42,"1,105.0","1,037.0"
1998,GA,"Combined Heat and Power, Industrial Power",Coal,,3,58.2,51.0
1998,GA,"Combined Heat and Power, Industrial Power",Hydroelectric,,6,7.6,7.5
1998,GA,"Combined Heat and Power, Industrial Power",Natural Gas,,22,128.7,114.1
1998,GA,"Combined Heat and Power, Industrial Power",Other Biomass,,,5.5,5.1
1998,GA,"Combined Heat and Power, Industrial Power",Petroleum,,10,126.0,118.9
1998,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,28,778.9,740.4
1998,GA,"Electric Generators, Electric Utilities",All Sources,,63,"24,623.7","23,390.3"
1998,GA,"Electric Generators, Electric Utilities",Coal,,12,"14,549.4","13,539.5"
1998,GA,"Electric Generators, Electric Utilities",Hydroelectric,,31,"2,203.7","2,335.1"
1998,GA,"Electric Generators, Electric Utilities",Natural Gas,,10,"1,345.0","1,273.3"
1998,GA,"Electric Generators, Electric Utilities",Nuclear,,2,"4,041.9","3,947.0"
1998,GA,"Electric Generators, Electric Utilities",Petroleum,,6,"1,385.9","1,171.6"
1998,GA,"Electric Generators, Electric Utilities",Pumped Storage,,2,"1,097.8","1,123.8"
1998,GA,"Electric Generators, Independent Power Producers",All Sources,,8,370.3,315.9
1998,GA,"Electric Generators, Independent Power Producers",Hydroelectric,,4,4.4,4.2
1998,GA,"Electric Generators, Independent Power Producers",Natural Gas,,2,361.2,307.1
1998,GA,"Electric Generators, Independent Power Producers",Other Biomass,,,2.4,2.3
1998,GA,"Electric Generators, Independent Power Producers",Petroleum,,1,2.3,2.2
1998,GA,Total Electric Power Industry,All Sources,,131,"26,487.0","25,085.4"
1998,GA,Total Electric Power Industry,Coal,,,"14,607.6","13,590.5"
1998,GA,Total Electric Power Industry,Hydroelectric,,38,"2,215.7","2,346.8"
1998,GA,Total Electric Power Industry,Natural Gas,,24,"2,150.2","1,965.7"
1998,GA,Total Electric Power Industry,Nuclear,,2,"4,041.9","3,947.0"
1998,GA,Total Electric Power Industry,Other Biomass,,,7.9,7.5
1998,GA,Total Electric Power Industry,Petroleum,,,"1,587.1","1,363.8"
1998,GA,Total Electric Power Industry,Pumped Storage,,2,"1,097.8","1,123.8"
1998,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,,14,778.9,740.4
1998,HI,"Combined Heat and Power, Electric Power",All Sources,,3,527.3,470.8
1998,HI,"Combined Heat and Power, Electric Power",Coal,,2,227.8,213.2
1998,HI,"Combined Heat and Power, Electric Power",Petroleum,,1,299.5,257.5
1998,HI,"Combined Heat and Power, Industrial Power",All Sources,,15,142.2,132.6
1998,HI,"Combined Heat and Power, Industrial Power",Hydroelectric,,14,15.2,14.8
1998,HI,"Combined Heat and Power, Industrial Power",Other Biomass,,,97.3,92.4
1998,HI,"Combined Heat and Power, Industrial Power",Other Gases,,2,9.0,7.7
1998,HI,"Combined Heat and Power, Industrial Power",Petroleum,,2,20.8,17.7
1998,HI,"Electric Generators, Electric Utilities",All Sources,,20,"1,680.3","1,615.9"
1998,HI,"Electric Generators, Electric Utilities",Hydroelectric,,2,3.4,3.6
1998,HI,"Electric Generators, Electric Utilities",Petroleum,,17,"1,676.9","1,612.4"
1998,HI,"Electric Generators, Independent Power Producers",All Sources,,6,132.4,124.5
1998,HI,"Electric Generators, Independent Power Producers",Geothermal,,1,35.0,32.6
1998,HI,"Electric Generators, Independent Power Producers",Hydroelectric,,1,10.4,9.9
1998,HI,"Electric Generators, Independent Power Producers",Other Biomass,,,66.8,61.8
1998,HI,"Electric Generators, Independent Power Producers",Wind,,2,20.3,20.3
1998,HI,Total Electric Power Industry,All Sources,,44,"2,482.1","2,343.8"
1998,HI,Total Electric Power Industry,Coal,,,227.8,213.2
1998,HI,Total Electric Power Industry,Geothermal,,1,35.0,32.6
1998,HI,Total Electric Power Industry,Hydroelectric,,10,28.9,28.3
1998,HI,Total Electric Power Industry,Other Biomass,,,164.0,154.2
1998,HI,Total Electric Power Industry,Other Gases,,1,9.0,7.7
1998,HI,Total Electric Power Industry,Petroleum,,,"1,997.2","1,887.7"
1998,HI,Total Electric Power Industry,Wind,,2,20.3,20.3
1998,IA,"Combined Heat and Power, Commercial Power",All Sources,,6,37.2,35.0
1998,IA,"Combined Heat and Power, Commercial Power",Coal,,2,28.5,26.5
1998,IA,"Combined Heat and Power, Commercial Power",Other Biomass,,,3.4,3.4
1998,IA,"Combined Heat and Power, Commercial Power",Petroleum,,2,5.3,5.1
1998,IA,"Combined Heat and Power, Electric Power",All Sources,,2,39.3,36.7
1998,IA,"Combined Heat and Power, Electric Power",Coal,,1,33.7,31.2
1998,IA,"Combined Heat and Power, Electric Power",Other Biomass,,,5.6,5.5
1998,IA,"Combined Heat and Power, Industrial Power",All Sources,,6,232.8,217.5
1998,IA,"Combined Heat and Power, Industrial Power",Coal,,6,232.8,217.5
1998,IA,"Electric Generators, Electric Utilities",All Sources,,157,"8,862.6","8,368.1"
1998,IA,"Electric Generators, Electric Utilities",Coal,,20,"5,850.7","5,717.5"
1998,IA,"Electric Generators, Electric Utilities",Hydroelectric,,7,131.2,131.3
1998,IA,"Electric Generators, Electric Utilities",Natural Gas,,57,"1,063.6",906.1
1998,IA,"Electric Generators, Electric Utilities",Nuclear,,1,597.2,520.0
1998,IA,"Electric Generators, Electric Utilities",Other,,3,221.4,215.9
1998,IA,"Electric Generators, Electric Utilities",Petroleum,,68,998.6,877.3
1998,IA,"Electric Generators, Electric Utilities",Wind,,1,.1,.1
1998,IA,"Electric Generators, Independent Power Producers",All Sources,,17,72.6,70.8
1998,IA,"Electric Generators, Independent Power Producers",Hydroelectric,,2,5.4,5.2
1998,IA,"Electric Generators, Independent Power Producers",Petroleum,,15,67.3,65.6
1998,IA,Total Electric Power Industry,All Sources,,188,"9,244.5","8,728.1"
1998,IA,Total Electric Power Industry,Coal,,,"6,145.6","5,992.7"
1998,IA,Total Electric Power Industry,Hydroelectric,,9,136.5,136.5
1998,IA,Total Electric Power Industry,Natural Gas,,57,"1,063.6",906.1
1998,IA,Total Electric Power Industry,Nuclear,,1,597.2,520.0
1998,IA,Total Electric Power Industry,Other,,3,221.4,215.9
1998,IA,Total Electric Power Industry,Other Biomass,,,9.0,8.8
1998,IA,Total Electric Power Industry,Petroleum,,,"1,071.2",948.0
1998,IA,Total Electric Power Industry,Wind,,1,.1,.1
1998,ID,"Combined Heat and Power, Electric Power",All Sources,,4,33.5,29.7
1998,ID,"Combined Heat and Power, Electric Power",Natural Gas,,2,21.0,18.1
1998,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,,2,12.5,11.6
1998,ID,"Combined Heat and Power, Industrial Power",All Sources,,5,162.4,151.7
